f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
3191,53.1833,7.0,60.447,-0.04,1.2219,0.04,5.58,0.95,6.531,-0.0097,0.0064,0.0,0.0,-0.50093,0.49874,7.91,6.84,6.18,5.19
3192,53.2,7.0,60.462,-0.04,1.2224,0.04,5.59,0.97,6.38,-0.00619,0.00769,0.0,0.0,-0.49889,0.5002,5.99,6.28,6.87,6.38
3193,53.2167,7.0,60.478,-0.04,1.2217,-0.08,5.55,0.93,5.733,-0.00426,0.00742,0.0,0.0,-0.49724,0.50049,6.67,2.41,5.58,8.27
3194,53.2333,7.0,60.493,-0.039,1.2217,-0.0,5.48,0.8,6.688,-0.00771,0.00792,0.0,0.0,-0.50023,0.50002,6.84,5.94,7.03,6.94
3195,53.25,7.0,60.508,-0.038,1.2221,0.04,5.58,0.8,6.769,-0.00802,0.00474,0.0,0.0,-0.50036,0.49984,6.51,7.14,6.95,6.47
3196,53.2667,7.0,60.524,-0.038,1.222,0.01,5.6,0.78,7.491,-0.00518,0.00114,0.0,0.0,-0.49806,0.50038,9.61,6.45,5.92,7.98
3197,53.2833,7.0,60.54,-0.037,1.2215,-0.07,5.46,0.67,7.502,-0.00742,-0.00061,0.0,0.0,-0.49964,0.49973,6.94,6.96,7.56,8.54
3198,53.3,7.0,60.556,-0.037,1.222,0.04,5.59,0.54,6.229,-0.00715,0.00209,0.0,0.0,-0.49887,0.49923,5.1,6.87,5.97,6.98
3199,53.3167,7.0,60.572,-0.037,1.2223,0.17,5.65,0.55,6.607,-0.00458,0.00349,0.0,0.0,-0.49732,0.50025,5.74,6.94,7.03,6.73
3200,53.3333,7.0,60.588,-0.037,1.2219,-0.04,5.55,0.44,6.913,-0.00392,0.00342,0.0,0.0,-0.49647,0.50005,6.9,6.19,6.79,7.77
3201,53.35,7.0,60.604,-0.036,1.2219,0.03,5.47,0.3,6.661,-0.00787,0.00284,0.0,0.0,-0.49984,0.49947,6.83,5.89,6.94,6.97
3202,53.3667,7.0,60.619,-0.035,1.2221,0.05,5.58,0.3,6.727,-0.00856,0.00195,0.0,0.0,-0.50033,0.49927,6.15,7.2,7.01,6.56
3203,53.3833,7.0,60.635,-0.035,1.2218,-0.02,5.61,0.31,7.953,-0.00802,-0.0012,0.0,0.0,-0.50048,0.49996,9.01,7.62,6.35,8.84
3204,53.4,7.0,60.651,-0.034,1.2214,-0.08,5.46,0.27,6.692,-0.00729,-0.00093,0.0,0.0,-0.49982,0.50003,6.73,6.06,6.42,7.55
3205,53.4167,7.0,60.667,-0.034,1.2211,0.06,5.46,0.16,7.537,-0.00705,-0.00072,0.0,0.0,-0.49951,0.49997,7.23,7.48,8.46,6.97
3206,53.4333,7.0,60.682,-0.034,1.2199,0.21,5.39,0.21,6.356,-0.0061,-0.00219,0.0,0.0,-0.49933,0.50074,6.95,7.07,4.11,7.3
3207,53.45,7.0,60.698,-0.034,1.2193,0.08,5.08,0.14,7.156,-0.00842,-0.00656,0.0,0.0,-0.49987,0.49895,6.96,7.25,7.51,6.89
3208,53.4667,7.0,60.713,-0.035,1.2171,-0.11,4.82,0.1,6.814,-0.00857,-0.00649,0.0,0.0,-0.50045,0.49939,6.92,6.44,6.95,6.95
3209,53.4833,7.0,60.728,-0.036,1.2137,-0.05,4.4,0.22,6.961,-0.0085,-0.00564,0.0,0.0,-0.50052,0.49953,7.01,6.9,6.96,6.97
3210,53.5,7.0,60.743,-0.037,1.2096,0.02,3.93,0.27,5.781,-0.00489,-0.00175,0.0,0.0,-0.49737,0.49999,5.86,6.9,5.17,5.2
3211,53.5167,7.0,60.757,-0.038,1.2094,0.02,3.79,0.19,6.624,-0.0037,0.00215,0.0,0.0,-0.49596,0.49976,6.95,6.05,7.69,5.81
3212,53.5333,7.0,60.772,-0.038,1.2077,0.02,3.67,0.06,6.549,-0.00324,0.00581,0.0,0.0,-0.49637,0.50063,7.04,7.09,6.08,5.99
3213,53.55,7.0,60.788,-0.039,1.2087,0.1,4.06,0.03,7.326,-0.00412,0.00715,0.0,0.0,-0.49826,0.50164,4.64,7.75,10.73,6.19
3214,53.5667,7.0,60.805,-0.039,1.208,0.14,4.22,-0.04,6.777,-0.00637,0.0084,0.0,0.0,-0.49835,0.49948,6.56,6.93,6.86,6.76
3215,53.5833,7.0,60.822,-0.039,1.2052,0.07,4.34,-0.05,6.18,-0.00688,0.00912,0.0,0.0,-0.49834,0.49896,6.63,4.56,6.85,6.69
3216,53.6,7.0,60.839,-0.039,1.2028,0.08,4.79,-0.12,6.678,-0.00897,0.00754,0.0,0.0,-0.50089,0.49943,7.36,5.94,6.98,6.43
3217,53.6167,7.0,60.857,-0.04,1.1991,-0.04,5.27,-0.23,6.622,-0.00854,0.00288,0.0,0.0,-0.50113,0.50009,7.17,5.2,6.84,7.28
3218,53.6333,7.0,60.875,-0.041,1.1939,-0.08,5.75,-0.35,8.03,-0.00698,-0.00083,0.0,0.0,-0.49858,0.4991,6.45,6.47,6.89,12.31
3219,53.65,7.0,60.893,-0.041,1.1876,0.47,6.48,-0.37,5.298,-0.00706,-0.00466,0.0,0.0,-0.50035,0.50079,6.82,5.66,1.91,6.8
3220,53.6667,7.0,60.911,-0.04,1.1827,0.62,7.62,-0.03,7.25,-0.0089,-0.00902,0.0,0.0,-0.49998,0.49858,6.79,6.74,8.98,6.5
3221,53.6833,7.0,60.928,-0.037,1.1759,0.88,8.54,0.37,6.313,-0.00736,-0.00896,0.0,0.0,-0.50004,0.50018,6.2,6.16,6.85,6.04
3222,53.7,7.0,60.946,-0.036,1.1684,0.42,9.07,0.49,6.512,-0.00483,-0.00577,0.0,0.0,-0.49761,0.50029,6.04,6.0,7.9,6.12
3223,53.7167,7.0,60.962,-0.033,1.1677,0.19,9.23,0.55,6.51,-0.0041,-7e-05,0.0,0.0,-0.49637,0.49978,6.0,6.77,6.61,6.65
3224,53.7333,7.0,60.979,-0.031,1.1679,-0.15,9.06,0.46,6.92,-0.00499,0.00359,0.0,0.0,-0.49636,0.49887,6.91,6.9,6.88,7.0
3225,53.75,7.0,60.995,-0.028,1.1672,-0.33,8.89,0.59,7.259,-0.0091,0.00097,0.0,0.0,-0.49815,0.49655,6.79,6.93,7.01,8.31
3226,53.7667,7.0,61.011,-0.027,1.1679,-0.12,9.22,0.85,5.346,-0.0114,-0.0036,0.0,0.0,-0.49677,0.49287,6.87,5.95,1.18,7.38
3227,53.7833,7.0,61.027,-0.026,1.1686,-0.31,9.18,0.58,6.905,-0.00962,-0.00391,0.0,0.0,-0.49582,0.4937,6.81,7.0,6.97,6.84
3228,53.8,7.0,61.043,-0.025,1.1677,-0.46,9.17,0.33,6.54,-0.01096,-0.00714,0.0,0.0,-0.49881,0.49535,6.88,6.75,5.5,7.03
3229,53.8167,7.0,61.059,-0.024,1.1681,-0.12,9.18,0.29,6.962,-0.01275,-0.01442,0.0,0.0,-0.5001,0.49486,6.37,7.43,7.01,7.03
3230,53.8333,7.0,61.075,-0.024,1.1682,-0.11,9.17,0.12,7.215,-0.00832,-0.01703,0.0,0.0,-0.49825,0.49744,7.07,7.81,7.04,6.94
3231,53.85,7.0,61.091,-0.024,1.1676,-0.2,9.04,-0.03,6.876,-0.00893,-0.01904,0.0,0.0,-0.50016,0.49873,6.98,6.99,6.79,6.74
3232,53.8667,7.0,61.107,-0.024,1.1669,-0.13,8.93,0.05,5.81,-0.01,-0.01768,0.0,0.0,-0.50004,0.49755,5.2,5.83,7.05,5.16
3233,53.8833,7.0,61.123,-0.024,1.1677,-0.03,9.14,0.06,7.017,-0.0095,-0.01361,0.0,0.0,-0.49916,0.49716,6.36,6.29,7.22,8.19
3234,53.9,7.0,61.139,-0.024,1.1676,-0.18,9.1,-0.06,7.126,-0.00474,-0.00695,0.0,0.0,-0.49731,0.50007,6.84,7.07,7.94,6.66
3235,53.9167,7.0,61.156,-0.024,1.1666,-0.39,9.0,-0.06,5.96,-0.00385,0.00119,0.0,0.0,-0.49364,0.4973,6.68,4.33,5.78,7.05
3236,53.9333,7.0,61.171,-0.023,1.1668,-0.23,8.96,0.15,6.427,-0.00264,0.01144,0.0,0.0,-0.49081,0.49567,6.26,5.94,7.01,6.5
3237,53.95,7.0,61.188,-0.022,1.1663,-0.31,8.95,0.1,7.674,-0.00149,0.01709,0.0,0.0,-0.49024,0.49625,7.12,7.42,9.1,7.06
3238,53.9667,7.0,61.204,-0.021,1.1649,-0.44,8.78,0.02,6.976,-0.00208,0.02208,0.0,0.0,-0.49285,0.49828,6.98,6.97,6.98,6.98
3239,53.9833,7.0,61.219,-0.02,1.1628,-0.36,8.45,0.08,7.15,-0.00302,0.02661,0.0,0.0,-0.49323,0.49771,7.72,6.98,6.94,6.96
3240,54.0,7.0,61.235,-0.019,1.1584,-0.2,8.03,0.14,7.009,-0.00285,0.03025,0.0,0.0,-0.49325,0.4979,6.83,6.87,5.36,8.98
3241,54.0167,7.0,61.249,-0.018,1.154,-0.55,7.41,-0.06,5.787,0.00218,0.03374,-0.0,-0.0,-0.49067,0.50035,3.95,7.25,6.42,5.52
3242,54.0333,7.0,61.263,-0.017,1.1481,-0.9,6.74,-0.2,6.756,0.0022,0.03591,-0.0,-0.0,-0.49041,0.50011,6.51,6.57,7.18,6.76
3243,54.05,7.0,61.276,-0.015,1.1424,-0.56,5.64,-0.14,6.996,-0.00249,0.03175,0.0,0.0,-0.49446,0.49947,8.08,6.54,6.59,6.78
3244,54.0667,7.0,61.288,-0.014,1.1371,-0.55,5.28,0.09,4.932,-0.01344,0.01565,0.0,0.0,-0.50163,0.49569,3.28,3.44,6.8,6.2
3245,54.0833,7.0,61.302,-0.014,1.1363,-0.47,5.41,0.33,6.31,-0.00801,0.00767,0.0,0.0,-0.49762,0.49711,6.79,6.25,6.99,5.21
3246,54.1,7.0,61.317,-0.014,1.1338,-0.48,5.52,0.51,6.645,-0.00307,0.0067,0.0,0.0,-0.49508,0.49951,6.94,7.06,6.98,5.6
3247,54.1167,7.0,61.332,-0.013,1.1319,-0.21,5.71,0.57,6.612,-0.00537,0.0033,0.0,0.0,-0.49694,0.49907,6.96,6.2,6.37,6.92
3248,54.1333,7.0,61.348,-0.012,1.1299,-0.36,6.22,0.59,7.124,-0.00283,-0.00224,0.0,0.0,-0.49538,0.50005,7.03,8.21,6.97,6.28
3249,54.15,7.0,61.365,-0.011,1.1258,-0.54,6.63,0.58,6.83,-0.00254,-0.00685,0.0,0.0,-0.4951,0.50006,6.9,6.94,6.93,6.55
3250,54.1667,7.0,61.382,-0.01,1.1198,-0.79,7.01,0.55,5.666,-0.00337,-0.00693,0.0,0.0,-0.49561,0.49974,6.87,6.12,6.89,2.79
3251,54.1833,7.0,61.4,-0.009,1.1148,-0.67,7.97,0.55,6.351,-0.00538,0.00219,0.0,0.0,-0.49401,0.49613,6.84,5.7,6.95,5.91
3252,54.2,7.0,61.419,-0.008,1.1082,-0.77,8.77,0.5,6.354,-0.00313,0.00695,0.0,0.0,-0.49302,0.4974,6.53,6.17,6.67,6.05
3253,54.2167,7.0,61.439,-0.008,1.1014,-1.01,9.33,0.37,7.384,-0.00091,0.00833,0.0,0.0,-0.49319,0.49979,6.53,9.93,6.43,6.65
3254,54.2333,7.0,61.459,-0.006,1.1006,-0.76,9.58,0.27,6.718,-0.00507,0.00765,0.0,0.0,-0.49545,0.49788,7.75,6.88,7.68,4.56
3255,54.25,7.0,61.477,-0.004,1.1036,-1.18,9.32,0.26,6.0,-0.00292,0.00664,0.0,0.0,-0.49082,0.4954,6.58,8.1,2.51,6.81
3256,54.2667,7.0,61.495,-0.003,1.1018,-1.3,9.23,0.31,7.755,-0.00446,0.00387,0.0,0.0,-0.49198,0.49503,7.39,7.08,6.49,10.07
3257,54.2833,7.0,61.512,-0.001,1.1023,-1.39,9.42,0.17,7.19,-0.00417,0.00259,0.0,0.0,-0.49142,0.49476,7.12,6.86,7.79,7.0
3258,54.3,7.0,61.529,0.001,1.1021,-1.57,9.39,0.02,6.953,-0.00294,0.00479,0.0,0.0,-0.4931,0.49767,6.97,6.91,6.98,6.95
3259,54.3167,7.0,61.545,0.003,1.1011,-1.54,9.21,0.04,7.255,-0.00633,0.00093,0.0,0.0,-0.49423,0.49541,5.8,6.96,7.01,9.25
3260,54.3333,7.0,61.561,0.004,1.0998,-1.64,9.05,0.23,5.648,-0.00557,-0.00397,0.0,0.0,-0.49343,0.49536,6.63,4.45,6.14,5.37
3261,54.35,7.0,61.577,0.006,1.1007,-1.66,9.34,0.04,6.727,-0.00478,-0.0032,0.0,0.0,-0.4928,0.49552,6.85,6.87,6.44,6.74
3262,54.3667,7.0,61.593,0.007,1.1005,-1.79,9.24,0.03,7.685,-0.00235,-0.00223,0.0,0.0,-0.49027,0.49542,6.72,8.43,7.43,8.16
3263,54.3833,7.0,61.609,0.009,1.0995,-1.93,9.14,0.16,7.029,-0.00529,-0.00282,0.0,0.0,-0.49217,0.49439,6.7,6.94,6.98,7.5
3264,54.4,7.0,61.625,0.01,1.0986,-1.81,9.4,0.26,6.041,-0.00689,-0.00528,0.0,0.0,-0.49029,0.49091,7.05,5.5,6.79,4.82
3265,54.4167,7.0,61.641,0.012,1.0998,-2.1,9.36,0.11,6.873,-0.0012,-0.00285,0.0,0.0,-0.489,0.49531,6.91,6.98,6.66,6.95
3266,54.4333,7.0,61.657,0.014,1.0984,-2.15,9.22,0.07,6.84,-0.00224,0.00169,0.0,0.0,-0.48931,0.49457,5.89,6.86,6.41,8.2
3267,54.45,7.0,61.673,0.016,1.0966,-2.26,9.19,0.15,6.778,-0.00306,0.00407,0.0,0.0,-0.48989,0.49434,6.9,6.42,6.9,6.9
3268,54.4667,7.0,61.689,0.017,1.0964,-2.44,9.18,-0.06,6.921,-0.00297,0.00544,0.0,0.0,-0.49217,0.4967,6.93,7.24,6.48,7.04
3269,54.4833,7.0,61.705,0.019,1.0954,-2.38,8.84,-0.06,7.127,-0.0032,0.00392,0.0,0.0,-0.49253,0.49684,7.63,6.93,6.97,6.98
3270,54.5,7.0,61.721,0.022,1.0919,-2.34,8.46,-0.04,7.284,-0.00326,0.00554,0.0,0.0,-0.49237,0.49661,6.95,6.95,6.94,8.29
3271,54.5167,7.0,61.736,0.023,1.0868,-2.64,8.06,-0.17,7.851,0.00029,0.01225,-0.0,0.0,-0.49071,0.49851,7.39,6.89,9.13,8.0
3272,54.5333,7.0,61.75,0.026,1.0829,-2.62,7.4,-0.13,4.199,-0.00171,0.01026,0.0,0.0,-0.4927,0.49849,8.48,6.93,11.27,-9.88
3273,54.55,7.0,61.763,0.028,1.0774,-2.75,6.64,-0.2,6.114,-0.00097,0.01033,0.0,0.0,-0.49283,0.49936,6.14,6.34,6.45,5.52
3274,54.5667,7.0,61.776,0.031,1.0701,-2.85,5.95,-0.26,7.305,-0.00369,0.00845,0.0,0.0,-0.49444,0.49826,8.89,6.57,6.98,6.79
3275,54.5833,7.0,61.788,0.033,1.0617,-2.94,5.04,-0.39,6.973,-0.00718,0.0031,0.0,0.0,-0.49839,0.49871,6.97,6.49,7.8,6.63
3276,54.6,7.0,61.8,0.035,1.0522,-3.02,4.05,-0.52,6.777,-0.00801,-0.00222,0.0,0.0,-0.49986,0.49935,7.12,6.37,7.04,6.57
3277,54.6167,7.0,61.814,0.038,1.0524,-3.79,4.14,-0.65,5.332,-0.00924,-0.0081,0.0,0.0,-0.49965,0.49791,5.17,5.32,6.45,4.39
3278,54.6333,7.0,61.828,0.042,1.049,-4.07,4.45,-0.59,6.712,-0.00944,-0.01713,0.0,0.0,-0.49971,0.49778,6.92,6.01,6.96,6.95
3279,54.65,7.0,61.843,0.045,1.0456,-4.13,5.08,-0.53,7.086,-0.0104,-0.02401,0.0,0.0,-0.50064,0.49775,8.9,5.45,7.01,6.98
3280,54.6667,7.0,61.859,0.047,1.0411,-4.22,5.62,-0.49,6.451,-0.00981,-0.03022,0.0,0.0,-0.50005,0.49775,6.16,5.84,6.9,6.9
3281,54.6833,7.0,61.876,0.048,1.0351,-4.41,5.81,-0.62,6.203,-0.00911,-0.03217,0.0,0.0,-0.49941,0.49781,6.86,6.82,6.9,4.22
3282,54.7,7.0,61.893,0.048,1.0342,-4.55,6.11,-0.77,7.413,-0.01239,-0.03366,0.0,0.0,-0.49932,0.49444,8.64,7.76,6.76,6.49
3283,54.7167,7.0,61.909,0.049,1.037,-4.61,5.93,-0.91,6.981,-0.01198,-0.03371,0.0,0.0,-0.49927,0.49479,6.87,7.29,6.86,6.9
3284,54.7333,7.0,61.925,0.05,1.0371,-4.75,5.68,-1.01,7.008,-0.01484,-0.03542,0.0,0.0,-0.50192,0.49458,6.97,7.05,7.01,7.0
3285,54.75,7.0,61.941,0.051,1.0358,-4.76,5.75,-1.05,4.938,-0.01393,-0.03579,0.0,0.0,-0.50073,0.4943,6.98,3.87,7.0,1.9
3286,54.7667,7.0,61.957,0.051,1.0347,-4.74,6.03,-1.13,7.802,-0.01644,-0.03772,0.0,0.0,-0.50107,0.49213,9.04,9.02,6.97,6.18
3287,54.7833,7.0,61.974,0.051,1.0362,-4.95,5.84,-1.45,6.941,-0.01514,-0.03868,0.0,0.0,-0.49945,0.49181,6.66,7.49,6.77,6.85
3288,54.8,7.0,61.99,0.051,1.0354,-4.98,5.81,-1.66,6.505,-0.016,-0.04113,0.0,0.0,-0.4998,0.49131,6.34,5.47,7.11,7.1
3289,54.8167,7.0,62.006,0.051,1.0361,-4.79,5.82,-1.6,6.812,-0.01781,-0.04177,0.0,0.0,-0.49999,0.48968,6.82,6.12,6.8,7.51
3290,54.8333,7.0,62.022,0.05,1.0367,-4.8,5.78,-1.56,6.787,-0.01498,-0.03985,0.0,0.0,-0.49821,0.49073,6.32,7.09,6.93,6.81
3291,54.85,7.0,62.038,0.05,1.0354,-4.82,5.76,-1.46,7.211,-0.01441,-0.03463,0.0,0.0,-0.49745,0.49054,7.05,8.26,7.01,6.52
3292,54.8667,7.0,62.054,0.05,1.0336,-4.82,5.99,-1.41,6.496,-0.01757,-0.03421,0.0,0.0,-0.50021,0.49014,6.06,7.03,6.77,6.13
3293,54.8833,7.0,62.07,0.05,1.0357,-4.74,5.96,-1.34,6.926,-0.01664,-0.03031,0.0,0.0,-0.49844,0.4893,6.6,6.98,6.9,7.22
3294,54.9,7.0,62.087,0.051,1.0352,-4.75,5.93,-1.27,6.968,-0.01634,-0.0279,0.0,0.0,-0.49826,0.48942,6.97,6.98,6.99,6.93
3295,54.9167,7.0,62.103,0.052,1.0328,-4.72,6.01,-1.21,6.084,-0.02011,-0.02878,0.0,0.0,-0.49973,0.48713,6.88,6.11,7.02,4.33
3296,54.9333,7.0,62.119,0.052,1.0327,-4.8,6.23,-1.2,6.723,-0.02,-0.02757,0.0,0.0,-0.50053,0.48804,5.92,7.89,6.67,6.41
3297,54.95,7.0,62.136,0.052,1.0346,-4.69,6.11,-1.05,6.776,-0.01685,-0.02618,0.0,0.0,-0.49824,0.4889,6.47,6.9,6.96,6.77
3298,54.9667,7.0,62.152,0.052,1.0334,-4.74,6.07,-0.97,6.928,-0.01708,-0.02578,0.0,0.0,-0.49798,0.48841,6.89,7.06,6.96,6.8
3299,54.9833,7.0,62.168,0.053,1.0316,-4.85,6.14,-0.96,8.048,-0.01695,-0.02205,0.0,0.0,-0.49878,0.48933,8.63,8.25,6.92,8.38
3300,55.0,7.0,62.185,0.054,1.0316,-4.78,5.95,-0.84,7.208,-0.01717,-0.01995,0.0,0.0,-0.50013,0.49046,7.21,6.72,6.86,8.05
3301,55.0167,7.0,62.2,0.055,1.0297,-4.73,5.8,-0.78,6.948,-0.01651,-0.01773,0.0,0.0,-0.49987,0.49086,6.99,6.99,6.95,6.86
3302,55.0333,7.0,62.216,0.057,1.0262,-4.74,5.59,-0.72,6.521,-0.01644,-0.01183,0.0,0.0,-0.50025,0.49132,4.76,6.99,6.98,7.36
3303,55.05,7.0,62.231,0.057,1.0232,-4.65,4.98,-0.57,7.235,-0.01736,-0.0077,0.0,0.0,-0.50098,0.49113,7.73,7.29,6.97,6.96
3304,55.0667,7.0,62.245,0.057,1.0191,-4.66,4.46,-0.27,6.952,-0.01889,-0.00887,0.0,0.0,-0.50247,0.49109,7.42,7.07,6.7,6.62
3305,55.0833,7.0,62.259,0.056,1.0139,-4.67,3.86,0.09,6.747,-0.01607,-0.00677,0.0,0.0,-0.49949,0.49092,6.83,6.68,6.78,6.7
3306,55.1,7.0,62.273,0.055,1.0068,-4.55,3.15,0.42,7.285,-0.01749,-0.00651,0.0,0.0,-0.50076,0.49078,9.17,6.64,6.7,6.63
3307,55.1167,7.0,62.286,0.053,1.0014,-4.13,2.79,0.63,5.475,-0.02285,-0.01157,0.0,0.0,-0.50582,0.49047,4.73,4.56,6.34,6.27
3308,55.1333,7.0,62.3,0.048,1.0007,-3.67,2.92,0.55,4.046,-0.00947,-0.00294,0.0,0.0,-0.49649,0.49452,0.29,13.22,6.71,-4.04
3309,55.15,7.0,62.314,0.045,1.0028,-2.84,2.8,0.9,6.114,-0.00816,0.00593,0.0,0.0,-0.49864,0.49799,5.8,6.56,6.49,5.59
3310,55.1667,7.0,62.327,0.042,1.0055,-2.31,2.87,1.16,6.161,-0.00596,0.01694,0.0,0.0,-0.49758,0.49912,4.36,6.89,6.83,6.57
3311,55.1833,7.0,62.341,0.04,1.0078,-1.89,2.93,1.36,6.834,-0.0047,0.0295,0.0,0.0,-0.49699,0.4998,7.18,6.91,6.84,6.41
3312,55.2,7.0,62.356,0.039,1.0089,-1.45,2.98,1.45,6.661,-0.00525,0.03709,0.0,0.0,-0.49697,0.49922,6.72,6.98,6.9,6.04
3313,55.2167,7.0,62.371,0.037,1.0089,-1.35,2.8,1.48,6.068,-0.00414,0.04637,0.0,0.0,-0.49612,0.49948,6.36,6.72,6.92,4.27
3314,55.2333,7.0,62.385,0.037,1.0105,-1.25,2.9,1.56,6.822,-0.00571,0.05843,0.0,0.0,-0.49561,0.4974,6.06,7.02,7.04,7.16
3315,55.25,7.0,62.401,0.036,1.0112,-1.2,2.86,1.63,7.046,-0.00318,0.05789,0.0,0.0,-0.49602,0.50034,7.62,6.98,7.03,6.56
3316,55.2667,7.0,62.416,0.036,1.0105,-1.18,2.81,1.66,6.911,-0.00381,0.05541,0.0,0.0,-0.49643,0.50013,6.84,6.96,6.99,6.85
3317,55.2833,7.0,62.431,0.035,1.0094,-1.27,2.82,1.66,6.507,-0.00118,0.05368,0.0,0.0,-0.49431,0.50063,4.85,6.98,7.76,6.43
3318,55.3,7.0,62.447,0.036,1.0109,-1.33,2.82,1.68,6.766,-0.00508,0.04684,0.0,0.0,-0.49731,0.49973,6.4,7.02,7.0,6.64
3319,55.3167,7.0,62.462,0.036,1.0111,-1.43,2.73,1.69,6.733,-0.0046,0.04189,0.0,0.0,-0.49746,0.50036,6.76,6.96,6.98,6.22
3320,55.3333,7.0,62.478,0.037,1.0099,-1.54,2.64,1.71,8.349,-0.00416,0.03684,0.0,0.0,-0.49692,0.50027,11.51,6.9,6.91,8.08
3321,55.35,7.0,62.493,0.038,1.0094,-1.68,2.76,1.7,6.634,-0.00676,0.03133,0.0,0.0,-0.49814,0.49888,7.22,7.14,6.65,5.54
3322,55.3667,7.0,62.507,0.039,1.0106,-1.81,2.62,1.81,6.788,-0.00746,0.02317,0.0,0.0,-0.49994,0.49999,6.71,6.61,6.96,6.86
3323,55.3833,7.0,62.522,0.041,1.0105,-1.9,2.5,1.81,6.816,-0.00795,0.01614,0.0,0.0,-0.50004,0.4996,7.13,7.03,6.92,6.19
3324,55.4,7.0,62.537,0.042,1.0088,-2.07,2.35,1.81,5.771,-0.00731,0.0079,0.0,0.0,-0.50018,0.50037,5.54,6.83,6.95,3.76
3325,55.4167,7.0,62.552,0.044,1.01,-2.29,2.38,1.8,7.213,-0.0087,0.00323,0.0,0.0,-0.50008,0.49888,7.65,7.18,6.95,7.07
3326,55.4333,7.0,62.567,0.045,1.0109,-2.62,2.16,1.77,7.035,-0.00732,5e-05,0.0,0.0,-0.49993,0.50012,7.31,6.98,6.99,6.86
3327,55.45,7.0,62.582,0.047,1.0102,-2.9,1.99,1.66,6.612,-0.0073,-0.00319,0.0,0.0,-0.49998,0.50018,6.96,6.95,6.96,5.59
3328,55.4667,7.0,62.597,0.049,1.0086,-3.04,2.0,1.6,7.059,-0.00849,-0.00459,0.0,0.0,-0.50091,0.49992,8.85,5.82,6.79,6.77
3329,55.4833,7.0,62.612,0.05,1.0105,-3.13,1.92,1.65,6.753,-0.00649,-0.00304,0.0,0.0,-0.49862,0.49963,6.68,6.97,6.95,6.42
3330,55.5,7.0,62.627,0.051,1.0107,-3.26,1.8,1.67,6.712,-0.00587,-0.00054,0.0,0.0,-0.49867,0.50031,6.67,6.99,6.99,6.2
3331,55.5167,7.0,62.642,0.052,1.0095,-3.24,1.8,1.65,6.504,-0.00929,-0.00252,0.0,0.0,-0.50103,0.49924,6.33,5.75,6.96,6.96
3332,55.5333,7.0,62.658,0.053,1.008,-3.05,1.85,1.69,8.325,-0.00999,-0.00354,0.0,0.0,-0.50228,0.49979,8.94,10.11,7.12,7.13
3333,55.55,7.0,62.673,0.053,1.0076,-2.81,1.68,1.79,6.763,-0.00776,-0.00357,0.0,0.0,-0.50041,0.50016,6.68,6.79,6.8,6.78
3334,55.5667,7.0,62.689,0.054,1.0054,-2.66,1.48,1.68,7.123,-0.0076,-0.00345,0.0,0.0,-0.5005,0.5004,8.11,6.96,6.87,6.56
3335,55.5833,7.0,62.704,0.054,1.0019,-2.57,1.23,1.4,6.823,-0.00718,-0.00168,0.0,0.0,-0.49984,0.50017,6.88,6.89,6.96,6.56
3336,55.6,7.0,62.719,0.055,0.9983,-2.23,0.83,1.26,7.583,-0.0084,-0.00344,0.0,0.0,-0.50098,0.50009,10.33,6.94,6.9,6.16
3337,55.6167,7.0,62.734,0.055,0.9944,-2.03,0.27,1.1,7.201,-0.00737,-0.00457,0.0,0.0,-0.49987,0.5,8.23,6.78,6.91,6.88
3338,55.6333,7.0,62.744,0.055,0.9922,-1.42,-0.4,1.51,5.727,-0.0076,-0.00228,0.0,0.0,-0.50148,0.50139,6.39,6.63,6.7,3.19
3339,55.65,7.0,62.75,0.054,0.9963,-0.88,-0.85,1.57,5.466,-0.00736,0.0007,0.0,0.0,-0.4985,0.49864,7.35,6.63,3.55,4.33
3340,55.6667,7.0,62.757,0.055,1.0017,-0.71,-1.17,1.65,7.82,-0.00221,0.00633,0.0,0.0,-0.49438,0.49967,13.23,5.8,6.85,5.39
3341,55.6833,7.0,62.765,0.055,1.0055,-0.59,-1.49,1.72,6.238,0.00183,0.01526,-0.0,0.0,-0.49067,0.5,6.24,6.77,6.92,5.02
3342,55.7,7.0,62.773,0.057,1.009,-0.48,-1.85,1.91,11.704,0.00231,0.02319,-0.0,0.0,-0.49017,0.49998,25.86,6.93,6.88,7.15
3343,55.7167,7.0,62.782,0.059,1.0115,-0.54,-2.32,2.11,6.706,0.00201,0.03111,-0.0,-0.0,-0.49051,0.50003,6.13,6.97,6.97,6.75
3344,55.7333,7.0,62.792,0.061,1.0136,-0.66,-2.8,2.32,5.929,0.00343,0.03848,-0.0,-0.0,-0.49034,0.50127,4.73,6.8,6.51,5.67
3345,55.75,7.0,62.802,0.064,1.0168,-0.86,-3.12,2.43,6.664,0.0017,0.04343,-0.0,-0.0,-0.48991,0.4991,6.4,6.79,6.78,6.68
3346,55.7667,7.0,62.813,0.067,1.019,-1.11,-3.5,2.53,7.669,0.0032,0.04907,-0.0,-0.0,-0.48974,0.50044,10.52,6.62,6.79,6.74
