f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
1068,17.8,13.0,35.751,-0.462,1.1892,0.81,-13.63,-3.1,15.034,0.06202,0.00307,-18.82,-18.82,-0.43152,0.49981,12.02,31.98,12.18,3.95
1069,17.8167,13.0,35.76,-0.462,1.1903,0.63,-13.79,-3.17,10.426,0.05874,-0.01134,-16.83,-16.83,-0.43359,0.4986,12.19,13.37,12.06,4.09
1070,17.8333,13.0,35.771,-0.461,1.1917,0.6,-14.0,-3.19,8.812,0.05447,-0.0297,-14.26,-14.26,-0.43893,0.49968,12.53,2.81,13.69,6.22
1071,17.85,13.0,35.782,-0.461,1.192,0.69,-14.17,-3.15,8.612,0.0454,-0.05725,-9.61,-11.26,-0.44725,0.49892,12.28,4.46,12.47,5.23
1072,17.8667,13.0,35.796,-0.462,1.1934,0.53,-14.38,-3.0,13.69,0.04307,-0.0769,-7.54,-8.26,-0.45124,0.50058,12.52,22.52,13.98,5.73
1073,17.8833,13.0,35.81,-0.462,1.1945,0.38,-14.54,-2.96,15.604,0.0361,-0.09534,-4.15,-5.26,-0.45498,0.49735,13.01,28.19,13.96,7.25
1074,17.9,13.0,35.825,-0.463,1.195,0.43,-14.75,-2.94,8.026,0.03022,-0.1135,-1.12,-2.26,-0.46281,0.4993,13.1,3.46,12.9,2.63
1075,17.9167,13.0,35.841,-0.464,1.1959,0.28,-14.9,-2.86,9.811,0.03046,-0.13234,0.13,0.13,-0.46444,0.50117,12.46,0.55,20.07,6.15
1076,17.9333,13.0,35.859,-0.465,1.1971,0.18,-14.96,-2.87,13.624,0.01809,-0.15828,5.65,3.13,-0.47252,0.49688,12.95,12.68,13.32,15.54
1077,17.95,13.0,35.877,-0.466,1.197,0.15,-15.07,-2.87,11.287,0.01014,-0.18489,9.9,6.13,-0.48039,0.4968,12.81,7.05,13.01,12.28
1078,17.9667,13.0,35.896,-0.467,1.1971,-0.04,-15.11,-2.7,15.846,0.01272,-0.19632,9.93,9.13,-0.48102,0.50001,12.74,30.16,12.87,7.61
1079,17.9833,13.0,35.916,-0.469,1.1968,0.03,-15.11,-2.63,11.308,0.00582,-0.21108,13.03,12.13,-0.48791,0.5,12.55,7.43,12.62,12.64
1080,18.0,13.0,35.937,-0.47,1.196,-0.03,-14.98,-2.53,11.47,0.00591,-0.21679,13.4,13.4,-0.48837,0.50056,12.37,13.48,12.62,7.41
1081,18.0167,13.0,35.957,-0.471,1.1943,-0.12,-14.75,-2.49,13.804,0.00107,-0.22076,15.13,15.13,-0.49548,0.50282,12.09,14.14,21.38,7.61
1082,18.0333,13.0,35.979,-0.472,1.1931,-0.2,-14.67,-2.29,10.108,-0.00231,-0.22797,16.65,16.65,-0.50001,0.50397,12.02,8.39,7.84,12.18
1083,18.05,13.0,36.002,-0.473,1.1929,-0.64,-14.73,-1.89,11.905,-0.00558,-0.22496,17.42,17.42,-0.50038,0.50107,12.27,9.23,14.48,11.63
1084,18.0667,13.0,36.025,-0.474,1.1937,-0.62,-14.51,-1.38,11.233,-0.00294,-0.21141,15.68,15.68,-0.49812,0.50145,12.33,10.23,10.17,12.19
1085,18.0833,13.0,36.039,-0.475,1.2022,-0.33,-13.67,-0.59,9.506,-0.0001,-0.19922,13.97,13.97,-0.49056,0.49674,12.53,5.85,7.29,12.35
1086,18.1,13.0,36.051,-0.476,1.2085,-0.79,-12.52,-0.43,8.496,0.0086,-0.17245,9.49,10.97,-0.48514,0.50001,12.63,12.09,2.07,7.19
1087,18.1167,13.0,36.062,-0.477,1.2145,-1.47,-11.63,-0.07,17.113,0.01934,-0.13795,3.85,7.97,-0.47781,0.50342,11.57,26.03,20.93,9.92
1088,18.1333,13.0,36.072,-0.477,1.2184,-2.07,-10.79,0.17,15.934,0.01886,-0.1031,1.56,4.97,-0.47209,0.49723,11.39,26.82,12.36,13.16
1089,18.15,13.0,36.082,-0.477,1.2218,-2.39,-10.16,0.43,13.711,0.02335,-0.06433,-2.5,1.97,-0.46326,0.49288,33.59,2.82,12.84,5.6
1090,18.1667,13.0,36.091,-0.476,1.2263,-2.77,-9.55,0.77,17.338,0.03003,-0.01999,-7.61,-1.03,-0.45582,0.49212,11.85,26.76,14.13,16.62
1091,18.1833,13.0,36.1,-0.475,1.2291,-3.01,-9.11,1.17,7.368,0.02989,0.01618,-10.1,-4.03,-0.45055,0.48672,14.79,2.43,7.42,4.84
1092,18.2,13.0,36.11,-0.473,1.2325,-3.21,-8.59,1.47,13.22,0.03095,0.04617,-12.52,-7.03,-0.44147,0.47868,11.08,4.57,31.4,5.83
1093,18.2167,13.0,36.12,-0.471,1.2366,-3.38,-8.22,1.87,9.852,0.03039,0.06304,-13.53,-10.03,-0.43424,0.4709,12.83,3.87,17.76,4.95
1094,18.2333,13.0,36.131,-0.468,1.2402,-3.48,-7.83,2.27,7.382,0.02979,0.06623,-13.57,-13.03,-0.42801,0.46407,12.32,3.55,9.43,4.23
1095,18.25,13.0,36.142,-0.466,1.2428,-3.5,-7.4,2.57,7.858,0.02716,0.06682,-12.83,-12.83,-0.42379,0.45722,12.03,3.84,8.8,6.76
1096,18.2667,13.0,36.155,-0.464,1.2469,-3.47,-7.16,2.94,8.831,0.02593,0.06146,-12.08,-12.08,-0.41956,0.45176,12.29,4.85,9.74,8.44
1097,18.2833,13.0,36.169,-0.461,1.2498,-3.18,-7.04,3.2,10.02,0.02098,0.04477,-9.43,-9.43,-0.42202,0.44927,12.04,5.96,9.46,12.62
1098,18.3,13.0,36.184,-0.459,1.253,-3.01,-7.01,3.51,10.762,0.01488,0.02396,-6.14,-6.43,-0.42246,0.44362,12.29,6.24,17.13,7.39
1099,18.3167,13.0,36.201,-0.456,1.256,-2.74,-7.11,3.81,11.011,0.01046,1e-05,-3.14,-3.43,-0.42529,0.44201,12.55,6.73,12.75,12.01
1100,18.3333,13.0,36.22,-0.454,1.2588,-2.67,-7.27,4.08,10.384,0.01345,-0.01741,-2.82,-2.82,-0.42591,0.44563,12.64,7.36,12.84,8.69
1101,18.35,13.0,36.24,-0.452,1.2611,-2.78,-7.63,4.23,9.401,0.00893,-0.03678,-0.11,-0.11,-0.42811,0.44331,13.11,11.91,-1.3,13.89
1102,18.3667,13.0,36.261,-0.451,1.266,-2.95,-8.3,4.11,12.291,0.00177,-0.05849,3.56,2.89,-0.43408,0.44211,13.04,13.88,11.64,10.6
1103,18.3833,13.0,36.283,-0.45,1.2717,-3.15,-8.85,4.02,12.512,-0.00231,-0.08052,6.33,5.89,-0.43863,0.44259,12.65,11.81,12.78,12.81
1104,18.4,13.0,36.304,-0.45,1.2756,-3.21,-9.46,3.94,11.922,-0.00172,-0.0942,7.11,7.11,-0.43881,0.44336,12.6,9.75,12.69,12.65
1105,18.4167,13.0,36.327,-0.449,1.2777,-3.03,-9.98,3.87,11.961,-0.00845,-0.10689,10.02,10.02,-0.44608,0.4439,12.61,9.95,12.71,12.57
1106,18.4333,13.0,36.349,-0.449,1.279,-3.07,-10.39,3.85,10.166,-0.0019,-0.10677,8.04,8.04,-0.44607,0.45044,12.31,6.24,12.62,9.49
1107,18.45,13.0,36.372,-0.449,1.2804,-3.18,-10.44,3.78,11.899,-0.00622,-0.11419,9.86,9.86,-0.45139,0.45145,12.45,9.97,12.59,12.58
1108,18.4667,13.0,36.396,-0.449,1.2802,-3.1,-10.51,3.71,12.564,-0.00375,-0.11353,9.07,9.07,-0.4509,0.45343,12.6,12.53,12.68,12.44
1109,18.4833,13.0,36.42,-0.448,1.2794,-2.87,-10.56,3.69,11.097,-0.00735,-0.10928,9.86,9.86,-0.457,0.45592,12.52,8.38,12.64,10.84
1110,18.5,13.0,36.445,-0.448,1.2786,-2.85,-10.39,3.72,11.705,0.00099,-0.09278,6.2,6.86,-0.45549,0.46275,12.51,12.42,12.62,9.27
1111,18.5167,13.0,36.469,-0.448,1.2768,-2.96,-10.14,3.7,11.839,-0.00147,-0.0814,6.14,6.14,-0.45894,0.46374,12.72,9.21,12.66,12.77
1112,18.5333,13.0,36.495,-0.448,1.274,-3.01,-9.9,3.67,11.689,0.00414,-0.05868,2.87,3.14,-0.4582,0.46861,12.58,12.54,12.77,8.87
1113,18.55,13.0,36.521,-0.448,1.2711,-3.01,-9.44,3.61,11.961,-0.00167,-0.05141,4.1,4.1,-0.4647,0.4693,12.75,9.5,12.81,12.8
1114,18.5667,13.0,36.548,-0.447,1.2672,-2.99,-9.07,3.63,10.255,0.00528,-0.03341,0.75,1.1,-0.46394,0.4755,12.66,12.44,7.58,8.33
1115,18.5833,13.0,36.565,-0.447,1.268,-4.61,-7.35,3.39,10.694,0.04115,0.01678,-13.52,-1.9,-0.46031,0.50772,12.91,18.98,3.4,7.49
1116,18.6,13.0,36.577,-0.442,1.2728,-6.11,-6.36,4.01,10.385,0.02743,0.05054,-11.77,-4.9,-0.45992,0.49362,-2.67,10.6,25.11,8.5
1117,18.6167,13.0,36.589,-0.437,1.2769,-7.16,-5.83,4.28,9.445,0.0241,0.06825,-12.01,-7.9,-0.45778,0.48815,1.29,11.53,12.93,12.02
1118,18.6333,13.0,36.599,-0.431,1.2849,-7.53,-5.7,4.62,12.56,0.02389,0.08615,-13.2,-10.9,-0.45745,0.48761,12.34,12.62,12.59,12.69
1119,18.65,13.0,36.608,-0.426,1.2906,-8.05,-5.68,4.97,12.955,0.0201,0.09223,-12.49,-12.49,-0.45668,0.48305,12.43,13.35,12.52,13.52
1120,18.6667,13.0,36.617,-0.42,1.2955,-8.42,-5.44,5.21,9.014,0.0162,0.09955,-11.83,-11.83,-0.455,0.47747,12.09,1.11,12.26,10.59
1121,18.6833,13.0,36.626,-0.414,1.2993,-8.64,-5.08,5.45,14.533,0.01055,0.09302,-9.68,-9.68,-0.45448,0.47131,12.35,19.85,12.52,13.41
1122,18.7,13.0,36.634,-0.406,1.3009,-8.24,-4.72,5.46,17.568,0.00696,0.04669,-5.36,-6.68,-0.45797,0.4712,13.72,31.69,12.41,12.45
1123,18.7167,13.0,36.643,-0.4,1.3015,-8.02,-4.39,5.55,10.483,-0.00707,0.0056,1.73,-3.68,-0.46622,0.46542,12.64,3.23,12.74,13.31
1124,18.7333,13.0,36.652,-0.394,1.3023,-8.13,-3.87,5.81,16.663,-0.01313,-0.03336,6.27,-0.68,-0.46689,0.46003,13.45,27.41,12.64,13.16
1125,18.75,13.0,36.661,-0.388,1.3013,-8.04,-3.36,5.97,12.171,-0.02619,-0.08087,13.52,2.32,-0.4744,0.45448,17.86,2.51,11.96,16.36
1126,18.7667,13.0,36.671,-0.382,1.2995,-7.73,-3.01,6.0,13.198,-0.03856,-0.1315,20.77,5.32,-0.4842,0.45191,13.43,6.62,12.71,20.04
1127,18.7833,13.0,36.682,-0.376,1.3001,-7.7,-2.7,6.14,16.626,-0.05168,-0.18554,28.49,8.32,-0.48895,0.44354,27.22,3.03,17.7,18.55
1128,18.8,13.0,36.695,-0.371,1.3009,-7.46,-2.46,6.25,13.842,-0.06218,-0.23809,35.32,11.32,-0.49485,0.43894,22.34,6.05,5.34,21.64
1129,18.8167,13.0,36.708,-0.366,1.3035,-7.31,-2.4,6.37,14.171,-0.07214,-0.29088,42.0,14.32,-0.49913,0.43326,12.53,5.94,9.99,28.23
1130,18.8333,13.0,36.723,-0.361,1.3056,-7.16,-2.36,6.53,10.433,-0.07653,-0.32741,45.88,17.32,-0.5004,0.43014,12.38,6.56,11.49,11.3
1131,18.85,13.0,36.738,-0.358,1.3065,-7.09,-2.31,6.73,9.81,-0.0777,-0.35454,48.13,20.32,-0.49953,0.4281,11.96,9.34,5.43,12.51
1132,18.8667,13.0,36.755,-0.354,1.3081,-6.96,-2.32,6.89,11.731,-0.07876,-0.36607,49.25,23.32,-0.49982,0.42733,11.82,6.52,16.4,12.19
1133,18.8833,13.0,36.772,-0.352,1.3088,-6.82,-2.42,7.1,10.78,-0.07777,-0.36247,48.7,26.32,-0.4995,0.428,11.84,6.28,12.13,12.87
1134,18.9,13.0,36.79,-0.349,1.3083,-6.77,-2.5,7.33,10.903,-0.07304,-0.34094,45.78,29.32,-0.49983,0.43306,11.71,10.38,12.21,9.31
1135,18.9167,13.0,36.808,-0.345,1.3077,-6.64,-2.35,7.58,12.721,-0.07554,-0.31377,44.62,32.32,-0.50185,0.43259,11.39,9.0,11.83,18.66
1136,18.9333,13.0,36.828,-0.343,1.3077,-6.73,-2.31,7.86,9.865,-0.06696,-0.27079,39.04,35.32,-0.4972,0.4365,11.88,11.88,8.4,7.3
1137,18.95,13.0,36.848,-0.34,1.3062,-6.65,-2.37,7.99,10.041,-0.0667,-0.22818,35.98,35.98,-0.49855,0.43812,11.1,6.61,8.91,13.54
1138,18.9667,13.0,36.869,-0.338,1.3078,-6.65,-2.31,8.12,9.841,-0.06546,-0.1882,32.81,32.98,-0.49981,0.44062,11.32,7.94,8.56,11.55
1139,18.9833,13.0,36.889,-0.336,1.3079,-6.72,-2.33,8.38,10.86,-0.06286,-0.14926,29.31,29.98,-0.49985,0.44326,11.35,8.81,11.68,11.61
1140,19.0,13.0,36.91,-0.334,1.3075,-6.63,-2.38,8.52,9.279,-0.05762,-0.11063,25.03,26.98,-0.49955,0.4482,11.8,9.72,7.33,8.27
1141,19.0167,13.0,36.931,-0.331,1.3073,-6.5,-2.3,8.62,9.401,-0.059,-0.08292,23.5,23.98,-0.50019,0.44746,11.72,8.92,5.11,11.85
1142,19.0333,13.0,36.954,-0.329,1.3066,-6.48,-2.29,8.69,9.829,-0.05004,-0.04675,18.28,20.98,-0.49723,0.45346,11.68,7.34,11.99,8.31
1143,19.05,13.0,36.978,-0.327,1.307,-6.47,-2.21,8.72,10.891,-0.04991,-0.0236,16.63,17.98,-0.5007,0.45706,12.05,9.71,9.67,12.13
1144,19.0667,13.0,37.002,-0.324,1.3068,-6.59,-2.31,8.85,12.534,-0.04547,0.00107,13.57,14.98,-0.50027,0.46107,12.12,13.5,12.1,12.41
1145,19.0833,13.0,37.027,-0.321,1.3075,-6.35,-2.32,8.96,11.583,-0.04394,0.02307,11.57,11.98,-0.50024,0.46257,12.29,10.62,11.08,12.34
1146,19.1,13.0,37.052,-0.318,1.3083,-6.25,-2.38,9.17,12.111,-0.03865,0.0452,8.43,8.98,-0.49789,0.4655,12.41,12.39,12.54,11.11
1147,19.1167,13.0,37.078,-0.315,1.3087,-6.33,-2.45,9.16,11.718,-0.03957,0.05835,7.79,7.79,-0.50043,0.46713,12.44,9.14,12.63,12.67
1148,19.1333,13.0,37.104,-0.313,1.3094,-6.94,-1.88,9.08,11.623,-0.0292,0.082,3.02,4.79,-0.4978,0.47487,12.55,12.54,12.71,8.69
1149,19.15,13.0,37.128,-0.311,1.3097,-7.85,-1.1,8.9,10.845,-0.02207,0.10092,-0.44,1.79,-0.4964,0.4806,9.56,12.23,12.39,9.2
1150,19.1667,13.0,37.152,-0.308,1.3146,-8.4,-1.02,8.92,11.446,-0.02212,0.1174,-1.58,-1.21,-0.5,0.48416,10.44,12.55,12.61,10.18
1151,19.1833,13.0,37.176,-0.305,1.317,-8.97,-1.12,8.79,12.733,-0.02141,0.12806,-2.54,-2.54,-0.49979,0.48465,12.62,12.8,12.81,12.7
1152,19.2,13.0,37.199,-0.301,1.3188,-8.58,-0.71,8.51,14.837,-0.02183,0.13543,-2.93,-2.93,-0.49248,0.47692,19.84,10.99,13.26,15.25
1153,19.2167,13.0,37.22,-0.295,1.3202,-7.54,-0.19,8.06,14.679,-0.02423,0.13401,-2.11,-2.11,-0.49264,0.47468,26.84,1.55,11.94,18.38
1154,19.2333,13.0,37.242,-0.292,1.3203,-7.08,0.03,7.88,12.756,-0.02744,0.13041,-0.9,-0.9,-0.49173,0.47056,10.24,17.84,12.68,10.27
1155,19.25,13.0,37.266,-0.288,1.3199,-7.2,0.03,7.87,11.536,-0.02682,0.11721,-0.16,-0.16,-0.49506,0.47451,9.01,12.77,12.73,11.63
1156,19.2667,13.0,37.291,-0.285,1.3202,-7.24,-0.05,7.76,10.966,-0.0296,0.0954,2.2,2.2,-0.49682,0.47349,12.85,8.9,12.87,9.24
1157,19.2833,13.0,37.317,-0.281,1.3199,-7.45,-0.06,7.65,14.156,-0.03034,0.0755,3.82,3.82,-0.49993,0.47587,12.99,12.29,13.25,18.1
1158,19.3,13.0,37.343,-0.277,1.319,-7.45,0.09,7.54,12.33,-0.03299,0.05453,6.08,6.08,-0.50061,0.47389,12.86,10.64,12.92,12.9
1159,19.3167,13.0,37.369,-0.272,1.3173,-7.28,0.4,7.51,12.019,-0.03235,0.03717,7.1,7.1,-0.49984,0.47376,12.82,12.52,12.6,10.13
1160,19.3333,13.0,37.396,-0.268,1.3142,-7.35,0.68,7.56,11.161,-0.03127,0.02547,7.6,7.6,-0.50046,0.47547,12.62,10.73,12.61,8.7
1161,19.35,13.0,37.423,-0.264,1.3109,-7.56,1.09,7.6,12.09,-0.03161,0.01812,8.21,8.21,-0.50057,0.47523,12.65,10.54,12.53,12.65
1162,19.3667,13.0,37.451,-0.259,1.3069,-7.47,1.66,7.66,11.352,-0.03176,0.01086,8.77,8.77,-0.50011,0.47461,12.74,9.74,12.61,10.32
1163,19.3833,13.0,37.479,-0.255,1.3023,-7.44,2.24,7.83,11.356,-0.03162,0.00749,8.96,8.96,-0.49992,0.47457,12.4,8.24,12.26,12.53
1164,19.4,13.0,37.507,-0.25,1.297,-7.36,2.95,7.94,11.122,-0.02863,0.00834,8.01,8.01,-0.49995,0.47759,12.71,9.88,12.4,9.5
1165,19.4167,13.0,37.537,-0.246,1.2954,-7.29,2.95,7.93,12.531,-0.02627,0.01426,6.88,6.88,-0.49897,0.47897,12.46,13.12,12.32,12.23
1166,19.4333,13.0,37.566,-0.242,1.2972,-7.25,2.93,7.93,13.522,-0.02241,0.02277,5.13,5.13,-0.50055,0.4844,14.38,13.07,12.64,13.99
1167,19.45,13.0,37.595,-0.239,1.2995,-7.24,2.8,7.91,12.779,-0.02096,0.03064,4.14,4.14,-0.5,0.48531,12.77,12.78,12.84,12.72
1168,19.4667,13.0,37.624,-0.234,1.2993,-7.15,2.56,7.93,12.234,-0.02244,0.0364,4.18,4.18,-0.50162,0.48545,12.86,10.54,12.8,12.73
1169,19.4833,13.0,37.653,-0.231,1.2982,-6.93,2.55,8.05,12.508,-0.01895,0.04521,2.52,2.52,-0.4998,0.48712,12.79,12.74,12.83,11.68
1170,19.5,13.0,37.682,-0.227,1.2969,-7.12,2.95,8.11,10.593,-0.01134,0.06064,-0.84,-0.48,-0.49867,0.4936,3.39,15.58,12.93,10.48
1171,19.5167,13.0,37.712,-0.222,1.2954,-7.14,3.04,8.1,9.022,-0.01495,0.06744,-0.24,-0.24,-0.50175,0.49307,12.84,12.34,8.3,2.61
1172,19.5333,13.0,37.741,-0.218,1.2964,-7.15,2.96,8.13,11.992,-0.01069,0.07536,-2.07,-2.07,-0.49947,0.49505,9.95,13.31,12.98,11.74
1173,19.55,13.0,37.771,-0.214,1.2965,-7.08,2.89,8.12,10.289,-0.00737,0.08179,-3.52,-3.52,-0.49648,0.49538,10.16,14.41,12.69,3.9
1174,19.5667,13.0,37.8,-0.209,1.2964,-6.79,3.15,8.14,10.679,-0.00866,0.08463,-3.33,-3.33,-0.49973,0.49735,5.86,12.59,12.89,11.38
1175,19.5833,13.0,37.83,-0.205,1.2953,-6.81,3.19,8.07,12.143,-0.00627,0.0911,-4.5,-4.5,-0.49904,0.49904,12.65,12.65,12.97,10.31
1176,19.6,13.0,37.86,-0.201,1.2929,-7.11,3.38,7.96,12.644,-0.00518,0.09433,-5.05,-5.05,-0.49891,0.5,12.52,12.84,12.72,12.49
1177,19.6167,13.0,37.889,-0.197,1.2895,-7.06,3.8,7.87,11.615,-0.0062,0.0883,-4.32,-4.32,-0.50017,0.50024,12.64,10.26,12.88,10.68
1178,19.6333,13.0,37.919,-0.193,1.2858,-7.06,4.36,7.87,12.458,-0.00619,0.08671,-4.21,-4.21,-0.49992,0.5,12.24,12.58,12.61,12.41
1179,19.65,13.0,37.949,-0.189,1.2803,-7.27,4.88,7.84,12.296,-0.00506,0.0821,-4.23,-4.23,-0.49832,0.49954,12.66,12.9,12.83,10.79
1180,19.6667,13.0,37.98,-0.186,1.2743,-7.58,5.54,7.74,12.505,-0.00698,0.07265,-2.99,-2.99,-0.50008,0.49937,12.04,12.83,12.79,12.36
1181,19.6833,13.0,38.01,-0.181,1.2684,-7.26,6.54,7.65,12.136,-0.00751,0.06511,-2.3,-2.3,-0.49989,0.49865,12.44,10.7,12.8,12.61
1182,19.7,13.0,38.041,-0.177,1.2606,-6.88,7.24,7.53,11.891,-0.00816,0.05535,-1.43,-1.43,-0.49949,0.49759,12.08,10.78,12.36,12.35
1183,19.7167,13.0,38.071,-0.173,1.2535,-6.89,8.36,7.44,11.716,-0.0053,0.04858,-1.81,-1.81,-0.49946,0.50043,12.41,11.95,12.09,10.41
1184,19.7333,13.0,38.1,-0.17,1.2557,-6.63,8.22,7.51,12.447,-0.00324,0.0458,-2.23,-2.23,-0.49744,0.50047,11.17,12.39,12.29,13.94
1185,19.75,13.0,38.128,-0.166,1.2594,-6.17,8.09,7.68,12.571,-0.0019,0.04472,-2.56,-2.56,-0.49592,0.5003,12.41,12.65,12.64,12.58
1186,19.7667,13.0,38.156,-0.163,1.2611,-5.96,7.97,7.81,12.8,-0.00321,0.04126,-1.93,-1.93,-0.49621,0.49927,12.74,12.8,12.82,12.85
1187,19.7833,13.0,38.184,-0.159,1.26,-5.83,7.69,7.93,12.846,-0.00461,0.03874,-1.33,-1.33,-0.49657,0.49824,12.8,12.85,12.86,12.87
1188,19.8,13.0,38.212,-0.155,1.2563,-5.76,7.24,8.05,12.895,-0.00603,0.03562,-0.69,-0.69,-0.49696,0.4972,12.87,12.88,12.91,12.92
1189,19.8167,13.0,38.24,-0.152,1.2502,-5.68,6.74,8.16,12.754,-0.01049,0.02895,1.12,1.12,-0.49994,0.49572,12.94,12.18,12.93,12.98
1190,19.8333,13.0,38.268,-0.148,1.2421,-5.57,6.3,8.32,12.954,-0.01124,0.01937,2.02,2.02,-0.5,0.49503,12.92,12.98,12.98,12.94
1191,19.85,13.0,38.296,-0.145,1.2314,-5.58,5.74,8.5,12.845,-0.0119,0.00814,3.0,3.0,-0.5,0.49437,12.77,12.9,12.92,12.79
1192,19.8667,13.0,38.321,-0.141,1.2336,-5.77,5.54,8.65,10.983,-0.00455,0.00443,1.05,0.0,-0.49653,0.49825,9.18,12.77,12.55,9.42
1193,19.8833,13.0,38.346,-0.137,1.2334,-6.19,5.5,8.36,12.796,-0.00633,0.00069,1.85,1.85,-0.49756,0.4975,12.61,12.88,12.85,12.85
1194,19.9,13.0,38.371,-0.133,1.2311,-6.54,5.37,8.12,11.888,-0.00354,0.00171,0.94,0.0,-0.49587,0.4986,13.95,11.1,13.11,9.4
1195,19.9167,13.0,38.397,-0.127,1.2286,-6.69,5.52,7.88,13.312,0.00064,0.00836,-0.78,0.0,-0.49094,0.49785,13.61,13.67,12.9,13.07
1196,19.9333,13.0,38.423,-0.121,1.2265,-6.47,6.03,7.8,11.812,-0.00738,0.01056,1.48,1.48,-0.49286,0.49175,12.6,12.39,12.3,9.96
1197,19.95,13.0,38.449,-0.116,1.2229,-6.53,6.44,7.84,9.881,-0.00438,0.01635,0.17,0.0,-0.49194,0.49383,12.28,3.35,12.71,11.19
1198,19.9667,13.0,38.477,-0.11,1.2187,-6.57,7.0,7.9,11.915,-0.00564,0.02083,0.23,0.23,-0.49361,0.49425,12.71,12.1,12.8,10.04
1199,19.9833,13.0,38.505,-0.103,1.2138,-6.58,7.53,7.92,10.456,-0.00219,0.02075,-0.79,0.0,-0.49028,0.49436,12.71,3.72,12.72,12.67
1200,20.0,13.0,38.533,-0.097,1.2087,-6.56,8.28,7.97,12.018,-0.00551,0.0191,0.32,0.32,-0.49268,0.49344,12.68,12.2,12.66,10.53
1201,20.0167,13.0,38.562,-0.09,1.2027,-6.49,8.95,7.95,11.724,-0.00203,0.01836,-0.68,0.0,-0.48959,0.49383,12.68,9.19,12.55,12.49
1202,20.0333,13.0,38.592,-0.084,1.1966,-6.54,9.79,8.0,12.254,-0.00335,0.01206,0.16,0.0,-0.48988,0.4928,12.5,12.45,12.85,11.22
1203,20.05,13.0,38.622,-0.077,1.1894,-6.34,10.56,7.93,9.53,-0.00461,0.01346,0.44,0.0,-0.49259,0.49425,12.59,13.37,11.8,0.37
1204,20.0667,13.0,38.653,-0.07,1.1817,-6.27,11.35,8.05,12.307,-0.00961,0.00647,2.43,2.43,-0.49644,0.4931,12.2,12.23,12.4,12.41
1205,20.0833,13.0,38.683,-0.064,1.1772,-5.5,11.54,7.74,11.824,-0.02044,-0.00953,6.8,5.43,-0.50781,0.49364,12.23,9.76,12.52,12.78
1206,20.1,13.0,38.714,-0.062,1.1775,-4.87,11.16,7.47,11.216,-0.00925,-0.01565,3.87,3.87,-0.49734,0.49435,7.48,12.5,12.35,12.54
1207,20.1167,13.0,38.744,-0.059,1.1736,-4.41,10.97,7.24,13.084,-0.00716,-0.01547,3.23,3.23,-0.49618,0.49529,13.87,12.73,12.89,12.84
1208,20.1333,13.0,38.774,-0.056,1.1684,-3.6,10.49,7.21,12.546,-0.00669,-0.01841,3.3,3.3,-0.49618,0.49576,12.3,12.64,12.79,12.45
1209,20.15,13.0,38.804,-0.053,1.1606,-2.94,9.95,7.17,12.761,-0.00581,-0.01873,3.05,3.05,-0.49581,0.49626,13.01,12.69,12.83,12.52
1210,20.1667,13.0,38.833,-0.05,1.1513,-2.26,9.17,7.1,7.609,-0.0078,-0.01977,3.72,3.72,-0.49789,0.49637,-6.61,12.33,12.5,12.22
1211,20.1833,13.0,38.863,-0.048,1.1383,-1.92,8.57,6.97,12.715,-0.00731,-0.01504,3.25,3.25,-0.49782,0.49678,12.56,12.75,12.91,12.65
1212,20.2,13.0,38.893,-0.044,1.1336,-2.27,9.24,6.49,12.325,-0.00923,-0.0017,2.89,2.89,-0.49955,0.49659,11.14,12.89,12.67,12.59
1213,20.2167,13.0,38.923,-0.041,1.1285,-2.96,9.65,6.11,12.244,-0.00416,0.00375,0.98,0.0,-0.49812,0.50024,12.55,12.71,12.6,11.12
1214,20.2333,13.0,38.954,-0.038,1.1217,-3.64,9.97,5.76,12.559,-0.00459,0.00595,0.96,0.0,-0.49823,0.49992,12.24,12.9,12.65,12.44
1215,20.25,13.0,38.984,-0.035,1.1141,-4.68,10.57,5.35,12.329,-0.00425,0.00774,0.73,0.0,-0.49696,0.49897,12.61,12.95,12.78,10.97
1216,20.2667,13.0,39.015,-0.032,1.1046,-5.66,10.98,5.02,12.345,-0.00506,0.00759,0.99,0.99,-0.49715,0.49836,11.9,12.78,12.47,12.23
1217,20.2833,13.0,39.044,-0.027,1.1029,-5.85,11.33,5.26,14.087,-0.0105,0.0039,2.88,2.88,-0.50412,0.49989,15.76,13.05,12.2,15.34
1218,20.3,13.0,39.073,-0.022,1.1007,-5.73,11.43,5.13,12.789,-0.01239,-0.00179,3.84,3.84,-0.50359,0.49747,16.27,10.17,12.28,12.44
1219,20.3167,13.0,39.103,-0.019,1.1029,-5.7,11.36,5.11,12.377,-0.00447,0.00332,1.11,0.84,-0.49836,0.50016,12.04,12.74,12.72,12.01
1220,20.3333,13.0,39.132,-0.016,1.1042,-5.74,11.1,4.91,12.213,-0.00495,0.0021,1.34,0.0,-0.49785,0.49917,12.51,10.84,12.75,12.76
1221,20.35,13.0,39.162,-0.012,1.1041,-5.72,11.01,4.74,12.232,-0.00679,-0.00042,2.07,2.07,-0.49687,0.49635,12.76,12.7,12.82,10.65
