f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
2810,46.8333,7.0,54.507,0.046,1.2763,1.05,1.97,-0.59,7.023,-0.00852,-0.02344,4.2,3.0,-0.49921,0.49696,6.68,7.17,7.19,7.05
2811,46.85,7.0,54.522,0.048,1.2743,0.72,2.01,-0.4,6.78,-0.00622,-0.02489,3.61,3.61,-0.5001,0.50015,6.85,6.78,6.71,6.78
2812,46.8667,7.0,54.537,0.05,1.2722,0.4,2.12,-0.17,5.055,-0.00781,-0.03138,4.54,4.54,-0.49981,0.49827,6.79,7.42,-0.7,6.71
2813,46.8833,7.0,54.551,0.051,1.2713,0.03,1.97,-0.12,6.859,-0.00491,-0.0314,3.67,3.67,-0.49945,0.50081,9.28,6.22,5.49,6.45
2814,46.9,7.0,54.565,0.052,1.2709,-0.22,1.95,-0.03,8.067,-0.00643,-0.03067,4.08,4.08,-0.50046,0.5003,6.61,10.2,9.98,5.48
2815,46.9167,7.0,54.578,0.053,1.2701,-0.46,1.75,0.15,6.589,-0.00701,-0.0273,4.01,4.01,-0.50036,0.49962,7.13,4.41,6.7,8.12
2816,46.9333,7.0,54.592,0.051,1.2732,-0.29,1.98,0.29,7.162,-0.00149,-0.02182,1.98,1.01,-0.49522,0.49999,8.19,6.71,6.93,6.82
2817,46.95,7.0,54.606,0.05,1.2731,-0.03,1.82,0.23,7.099,-0.00263,-0.01315,1.71,0.0,-0.49626,0.4999,6.99,7.45,6.98,6.97
2818,46.9667,7.0,54.62,0.049,1.2718,0.02,1.91,0.18,6.406,-0.00211,-0.00734,1.15,0.0,-0.49603,0.50018,6.95,6.89,7.0,4.79
2819,46.9833,7.0,54.635,0.049,1.2705,0.19,1.99,0.19,6.719,-0.00637,-0.00498,2.26,2.26,-0.50029,0.50019,7.32,5.3,6.63,7.62
2820,47.0,7.0,54.65,0.048,1.2717,0.15,1.95,0.09,6.913,-0.00495,-0.00443,1.8,0.0,-0.49853,0.49985,6.96,7.53,6.96,6.21
2821,47.0167,7.0,54.666,0.048,1.2716,-0.0,1.95,0.12,6.754,-0.00323,-0.00061,1.01,0.0,-0.49791,0.50095,6.89,6.89,6.56,6.67
2822,47.0333,7.0,54.682,0.048,1.2708,-0.04,1.99,0.09,6.914,-0.00689,-0.00042,2.1,2.1,-0.50008,0.49945,7.74,7.37,5.7,6.84
2823,47.05,7.0,54.698,0.048,1.2713,0.12,1.97,0.05,6.788,-0.00724,-0.00628,2.61,2.61,-0.49994,0.49897,7.24,6.74,6.21,6.96
2824,47.0667,7.0,54.714,0.048,1.2717,0.04,1.94,-0.05,6.88,-0.00381,-0.00674,1.62,0.0,-0.49783,0.50028,6.94,7.12,6.72,6.73
2825,47.0833,7.0,54.73,0.048,1.2707,-0.17,1.98,-0.17,5.243,-0.00146,-0.00526,0.81,0.0,-0.496,0.50081,2.85,3.63,7.31,7.18
2826,47.1,7.0,54.745,0.048,1.2707,0.1,1.96,-0.01,6.221,-0.00789,-0.00619,2.8,2.8,-0.49996,0.49834,5.87,6.7,6.68,5.63
2827,47.1167,7.0,54.761,0.048,1.2713,0.16,2.0,-0.03,9.18,-0.00448,-0.00497,1.69,0.0,-0.49845,0.50023,9.2,11.55,9.47,6.49
2828,47.1333,7.0,54.777,0.048,1.2709,0.01,2.06,0.04,6.83,-0.00526,-0.00646,2.03,2.03,-0.4993,0.50031,6.8,6.83,6.75,6.94
2829,47.15,7.0,54.794,0.048,1.2691,-0.16,2.1,0.11,7.014,-0.00617,-0.00495,2.2,2.2,-0.49998,0.50008,6.96,6.89,6.94,7.27
2830,47.1667,7.0,54.81,0.048,1.2681,-0.03,2.46,0.17,5.729,-0.00534,-0.00239,1.77,1.77,-0.49883,0.49976,7.02,5.75,3.21,6.93
2831,47.1833,7.0,54.827,0.048,1.2657,-0.04,2.69,0.07,6.845,-0.00609,-0.00444,2.14,2.14,-0.50009,0.50027,7.3,6.83,6.98,6.26
2832,47.2,7.0,54.844,0.047,1.2616,-0.25,3.11,-0.2,7.711,-0.00741,-0.01003,2.93,2.93,-0.50002,0.49888,6.42,5.3,6.7,12.42
2833,47.2167,7.0,54.86,0.046,1.2577,-0.34,3.87,-0.43,7.071,-0.00855,-0.0095,3.23,3.23,-0.50028,0.498,9.7,5.23,6.62,6.74
2834,47.2333,7.0,54.877,0.043,1.2537,-0.41,4.48,-0.62,6.276,-0.01032,-0.01437,4.1,4.1,-0.50029,0.49624,6.59,5.48,6.47,6.57
2835,47.25,7.0,54.892,0.04,1.2464,-0.47,5.26,-1.01,6.777,-0.01017,-0.01769,4.29,4.29,-0.50032,0.49642,6.73,7.37,6.42,6.58
2836,47.2667,7.0,54.907,0.036,1.238,-0.36,6.25,-1.41,6.173,-0.0104,-0.01992,4.52,4.52,-0.50055,0.49641,6.87,4.72,6.47,6.64
2837,47.2833,7.0,54.921,0.032,1.2363,0.16,6.42,-1.39,7.592,-0.0034,-0.01554,2.11,1.52,-0.49759,0.50046,12.74,9.39,2.11,6.13
2838,47.3,7.0,54.937,0.028,1.2361,0.3,6.58,-1.47,7.15,-0.0022,-0.00967,1.34,0.0,-0.49675,0.50082,6.75,6.76,8.98,6.11
2839,47.3167,7.0,54.952,0.025,1.2362,0.57,6.65,-1.41,6.496,-0.00396,-0.00496,1.53,0.0,-0.49628,0.49859,5.91,7.01,7.01,6.06
2840,47.3333,7.0,54.968,0.022,1.2361,0.81,6.68,-1.28,6.283,-0.00236,0.002,0.57,0.0,-0.49668,0.50059,8.04,6.8,3.94,6.36
2841,47.35,7.0,54.983,0.019,1.2363,0.73,6.78,-1.35,7.007,-0.00283,0.00946,0.19,0.0,-0.49667,0.50011,6.98,6.99,7.47,6.58
2842,47.3667,7.0,54.999,0.017,1.2361,0.88,6.83,-1.38,8.296,0.00478,0.0237,-3.09,0.0,-0.49036,0.5014,8.13,7.22,10.49,7.35
2843,47.3833,7.0,55.015,0.016,1.2365,1.01,6.79,-1.31,7.04,0.00066,0.03224,-2.45,-2.45,-0.49305,0.49998,7.47,6.73,7.01,6.95
2844,47.4,7.0,55.03,0.014,1.2365,1.03,6.83,-1.24,6.293,-0.00184,0.02997,-1.55,0.0,-0.49493,0.49936,4.08,7.09,7.06,6.94
2845,47.4167,7.0,55.046,0.013,1.2362,0.96,6.94,-1.21,7.836,-0.00057,0.02805,-1.79,0.0,-0.49365,0.49935,6.95,6.9,11.58,5.91
2846,47.4333,7.0,55.061,0.012,1.236,1.06,6.93,-1.08,6.602,-0.00444,0.02418,-0.36,0.0,-0.49726,0.49909,5.79,6.9,7.07,6.66
2847,47.45,7.0,55.077,0.011,1.2352,1.11,6.79,-0.93,7.125,-0.005,0.01856,0.2,0.2,-0.49915,0.50042,7.29,6.87,7.06,7.27
2848,47.4667,7.0,55.092,0.01,1.2352,1.03,6.8,-0.86,5.438,-0.00234,0.01684,-0.48,0.0,-0.49567,0.4996,2.14,6.76,6.57,6.28
2849,47.4833,7.0,55.107,0.01,1.2348,0.91,6.83,-0.73,5.745,-0.00011,0.00979,-0.65,0.0,-0.49391,0.50007,2.38,6.86,6.93,6.82
2850,47.5,7.0,55.123,0.01,1.2347,1.05,6.7,-0.52,6.753,-0.00389,0.00394,0.89,0.0,-0.49765,0.50003,6.32,7.03,6.98,6.68
2851,47.5167,7.0,55.139,0.01,1.2337,0.95,6.46,-0.5,6.335,-0.00341,0.00185,0.89,0.0,-0.49746,0.50032,8.29,6.46,3.7,6.9
2852,47.5333,7.0,55.154,0.009,1.2338,0.74,6.5,-0.5,5.121,-0.00245,-0.0003,0.76,0.0,-0.49628,0.5001,0.34,6.95,6.86,6.34
2853,47.55,7.0,55.169,0.01,1.2338,0.73,6.48,-0.36,6.794,-0.00415,4e-05,1.24,0.0,-0.49763,0.49975,6.79,6.89,7.07,6.43
2854,47.5667,7.0,55.185,0.01,1.2331,0.78,6.31,-0.25,6.913,-0.0057,-0.00069,1.76,1.76,-0.49969,0.50025,6.83,6.97,6.98,6.87
2855,47.5833,7.0,55.201,0.01,1.2311,0.77,6.09,-0.22,7.283,-0.00723,-0.00564,2.56,2.56,-0.49841,0.49745,7.26,6.84,7.46,7.58
2856,47.6,7.0,55.216,0.01,1.2274,0.69,5.78,-0.25,6.832,-0.0038,-0.00876,1.75,0.0,-0.49751,0.49998,6.82,6.9,6.9,6.72
2857,47.6167,7.0,55.231,0.01,1.2222,0.49,5.41,-0.25,7.964,-0.00522,-0.00908,2.2,2.2,-0.50063,0.50168,6.35,9.07,9.41,7.02
2858,47.6333,7.0,55.245,0.009,1.2211,0.41,4.47,0.09,6.925,-0.00435,-0.00896,1.93,0.0,-0.49808,0.5,6.87,7.48,6.71,6.64
2859,47.65,7.0,55.259,0.009,1.2183,0.78,4.27,0.28,4.569,-0.01086,-0.01653,4.42,3.0,-0.49956,0.49496,6.27,5.32,5.36,1.33
2860,47.6667,7.0,55.274,0.007,1.2171,0.77,4.29,0.3,6.807,-0.00068,-0.01098,0.97,0.0,-0.49366,0.49925,8.49,4.9,7.1,6.74
2861,47.6833,7.0,55.29,0.006,1.2171,1.08,4.51,0.27,7.164,-0.00511,-0.00906,2.17,2.17,-0.49899,0.50014,6.68,8.03,7.02,6.93
2862,47.7,7.0,55.306,0.005,1.2159,1.28,4.52,0.38,6.86,-0.00341,-0.00404,1.31,0.0,-0.49964,0.5025,6.67,7.73,6.43,6.61
2863,47.7167,7.0,55.322,0.004,1.214,1.18,4.85,0.36,6.855,-0.00458,-0.00437,1.68,0.0,-0.49834,0.50002,7.05,7.01,6.87,6.49
2864,47.7333,7.0,55.339,0.003,1.2103,1.28,5.22,0.32,8.382,-0.00777,-0.00647,2.78,2.78,-0.50085,0.49935,10.34,5.82,6.86,10.51
2865,47.75,7.0,55.356,0.003,1.2058,1.55,5.67,0.37,6.884,-0.00703,-0.00845,2.7,2.7,-0.49938,0.49862,2.9,11.76,6.68,6.2
2866,47.7667,7.0,55.374,0.001,1.2018,1.36,6.25,0.3,6.564,-0.00511,-0.00152,1.64,1.64,-0.49896,0.50012,6.51,6.54,6.97,6.23
2867,47.7833,7.0,55.393,0.0,1.1965,1.3,6.89,0.19,6.433,-0.0068,-0.00763,2.57,2.57,-0.49917,0.49863,6.74,5.76,6.8,6.42
2868,47.8,7.0,55.412,-0.001,1.1903,1.55,7.61,0.24,6.571,-0.00921,-0.01093,3.53,3.53,-0.50001,0.49707,6.71,6.3,6.58,6.69
2869,47.8167,7.0,55.431,-0.002,1.1841,1.51,8.3,0.4,8.723,0.00745,0.00155,-2.34,0.53,-0.49047,0.50419,7.25,4.98,13.64,9.02
2870,47.8333,7.0,55.45,-0.001,1.1861,1.79,8.22,0.82,3.97,0.00072,0.00682,-0.69,0.0,-0.48714,0.49412,6.88,6.04,16.03,-13.08
2871,47.85,7.0,55.468,-0.002,1.187,1.66,8.24,0.78,7.066,0.00093,0.01495,-1.33,0.0,-0.48559,0.49279,6.92,7.9,6.69,6.75
2872,47.8667,7.0,55.486,-0.003,1.186,1.62,8.29,0.66,6.243,0.00277,0.02324,-2.46,0.0,-0.48348,0.49252,6.86,4.13,6.99,6.99
2873,47.8833,7.0,55.503,-0.003,1.1828,1.58,8.37,0.57,6.496,0.00529,0.03116,-3.77,-3.0,-0.48212,0.49368,6.89,6.21,6.46,6.42
2874,47.9,7.0,55.52,-0.004,1.1843,1.77,8.53,0.46,6.694,0.00318,0.03769,-3.59,-3.59,-0.48252,0.49197,6.18,6.89,6.9,6.81
2875,47.9167,7.0,55.537,-0.006,1.1849,1.77,8.45,0.36,6.757,0.00337,0.04611,-4.24,-4.24,-0.48245,0.49209,6.7,6.76,6.69,6.87
2876,47.9333,7.0,55.553,-0.007,1.1834,1.85,8.39,0.27,6.735,0.00489,0.03795,-4.12,-4.12,-0.48144,0.4926,6.7,6.57,6.7,6.97
2877,47.95,7.0,55.569,-0.008,1.1831,2.04,8.5,0.31,8.366,0.00604,0.03887,-4.53,-4.53,-0.47906,0.49138,9.84,7.25,6.57,9.8
2878,47.9667,7.0,55.586,-0.01,1.1838,2.2,8.4,0.07,6.688,0.0066,0.04004,-4.78,-4.78,-0.48021,0.49308,6.7,6.8,6.54,6.71
2879,47.9833,7.0,55.602,-0.012,1.1829,2.3,8.35,-0.12,6.01,0.00767,0.04027,-5.12,-5.12,-0.4781,0.49205,6.69,4.06,6.86,6.43
2880,48.0,7.0,55.618,-0.014,1.1823,2.27,8.49,-0.0,7.294,0.01868,0.04921,-9.05,-8.12,-0.47078,0.49573,8.15,6.61,6.92,7.5
2881,48.0167,7.0,55.634,-0.016,1.182,2.55,8.5,0.19,5.568,0.01658,0.05709,-8.97,-8.97,-0.47149,0.49434,4.66,4.97,6.08,6.57
2882,48.0333,7.0,55.65,-0.018,1.1826,2.76,8.34,-0.05,5.993,0.01793,0.0652,-9.94,-9.94,-0.47047,0.49466,6.43,6.88,6.57,4.09
2883,48.05,7.0,55.666,-0.02,1.1816,2.75,8.43,0.08,6.533,0.0226,0.07559,-12.07,-12.07,-0.46991,0.49878,6.45,6.42,6.68,6.58
2884,48.0667,7.0,55.682,-0.022,1.1801,2.88,8.46,0.18,6.935,0.02478,0.0858,-13.44,-13.44,-0.46868,0.49973,9.76,6.41,5.51,6.07
2885,48.0833,7.0,55.698,-0.024,1.1786,2.8,8.18,0.06,9.687,0.02352,0.0929,-13.56,-13.56,-0.46969,0.49949,6.72,14.03,10.26,7.74
2886,48.1,7.0,55.714,-0.024,1.1772,3.0,7.88,0.02,6.055,0.02483,0.0994,-14.41,-14.41,-0.46928,0.50038,6.1,6.08,6.35,5.69
2887,48.1167,7.0,55.729,-0.025,1.1735,3.21,7.61,-0.06,6.648,0.0239,0.09284,-13.67,-13.67,-0.46996,0.50013,6.1,6.08,6.62,7.8
2888,48.1333,7.0,55.745,-0.025,1.1689,3.23,7.07,-0.18,6.642,0.02367,0.08899,-13.33,-13.33,-0.4702,0.50014,6.23,6.2,7.71,6.42
2889,48.15,7.0,55.76,-0.025,1.1636,3.05,6.27,-0.33,5.977,0.02132,0.0818,-12.12,-12.12,-0.47055,0.49815,7.81,6.01,3.55,6.55
2890,48.1667,7.0,55.774,-0.025,1.1564,2.97,5.46,-0.41,6.984,0.02515,0.07461,-12.77,-12.77,-0.46793,0.49935,7.25,6.1,7.98,6.61
2891,48.1833,7.0,55.787,-0.025,1.1485,2.99,4.53,-0.49,6.986,0.02437,0.06524,-11.88,-11.88,-0.46885,0.4995,7.66,5.91,7.78,6.59
2892,48.2,7.0,55.799,-0.025,1.1466,2.78,4.44,-0.54,6.283,0.02521,0.05914,-11.7,-11.7,-0.46891,0.50039,5.22,9.29,6.13,4.5
2893,48.2167,7.0,55.813,-0.023,1.1444,2.73,4.59,-0.72,5.621,0.01844,0.04547,-8.71,-8.71,-0.47452,0.49923,6.47,4.29,6.46,5.26
2894,48.2333,7.0,55.828,-0.023,1.1425,2.37,4.81,-0.74,3.912,0.01956,0.03556,-8.36,-8.36,-0.47443,0.50026,2.6,0.82,6.61,5.62
2895,48.25,7.0,55.844,-0.023,1.1409,2.37,5.19,-0.77,6.579,0.01161,0.01889,-4.8,-5.36,-0.47833,0.49621,6.7,5.7,6.7,7.21
2896,48.2667,7.0,55.861,-0.023,1.1375,2.5,5.59,-0.79,6.661,0.00607,0.00093,-1.89,-2.36,-0.4811,0.49344,6.68,6.19,6.76,7.02
2897,48.2833,7.0,55.877,-0.024,1.1328,2.46,6.08,-0.73,7.295,0.00872,-0.01608,-1.49,-1.49,-0.47916,0.49415,6.9,9.43,6.95,5.9
2898,48.3,7.0,55.895,-0.024,1.1275,2.43,6.78,-0.67,6.09,0.01046,-0.02846,-1.15,-1.15,-0.4769,0.49363,6.73,5.42,6.87,5.35
2899,48.3167,7.0,55.913,-0.025,1.1249,2.77,7.1,-0.36,6.545,0.00176,-0.04917,2.91,1.85,-0.48563,0.49365,5.33,6.48,6.62,7.75
2900,48.3333,7.0,55.931,-0.027,1.1225,2.98,7.1,-0.13,7.244,0.00129,-0.0609,3.87,3.87,-0.48477,0.49234,7.43,6.69,7.97,6.88
2901,48.35,7.0,55.948,-0.029,1.1226,3.13,7.12,0.17,6.59,0.00448,-0.06911,3.49,3.49,-0.48628,0.49703,5.75,6.8,6.9,6.91
2902,48.3667,7.0,55.964,-0.032,1.1234,3.19,6.96,0.16,8.414,0.01361,-0.05875,0.03,0.49,-0.47772,0.49761,8.29,11.67,6.78,6.92
2903,48.3833,7.0,55.98,-0.034,1.1233,3.34,6.92,0.13,7.412,0.01251,-0.04508,-0.6,-0.6,-0.47892,0.4977,6.57,9.22,6.92,6.94
2904,48.4,7.0,55.995,-0.036,1.1208,3.63,6.89,0.06,6.525,0.01279,-0.03548,-1.35,-1.35,-0.47816,0.49722,7.07,9.08,6.89,3.06
2905,48.4167,7.0,56.011,-0.039,1.1216,3.62,6.95,0.08,7.851,0.02196,-0.0194,-5.23,-4.35,-0.47091,0.49913,10.39,7.58,6.82,6.61
2906,48.4333,7.0,56.027,-0.041,1.1217,3.93,6.9,0.1,6.769,0.02052,0.00223,-6.31,-6.31,-0.47121,0.498,6.87,6.89,6.61,6.7
2907,48.45,7.0,56.043,-0.043,1.1198,4.2,6.89,0.08,6.747,0.02281,0.0241,-8.53,-8.53,-0.47065,0.49973,6.7,6.92,6.73,6.64
2908,48.4667,7.0,56.059,-0.045,1.1196,3.97,6.9,0.14,6.622,0.02321,0.04047,-9.8,-9.8,-0.47105,0.50053,6.63,6.65,6.91,6.3
2909,48.4833,7.0,56.075,-0.045,1.1204,4.06,6.9,0.15,6.543,0.0186,0.04075,-8.43,-8.43,-0.47277,0.49764,6.57,6.75,6.18,6.67
2910,48.5,7.0,56.091,-0.046,1.1195,4.28,6.93,0.11,5.266,0.01855,0.04207,-8.51,-8.51,-0.4719,0.49672,6.72,6.58,0.84,6.92
2911,48.5167,7.0,56.108,-0.047,1.1177,4.38,6.91,0.09,7.049,0.02145,0.04593,-9.65,-9.65,-0.47003,0.49775,6.63,6.89,7.41,7.27
2912,48.5333,7.0,56.124,-0.049,1.1193,4.21,6.92,0.11,6.729,0.02768,0.04631,-11.55,-11.55,-0.46423,0.49818,7.04,6.58,6.57,6.73
2913,48.55,7.0,56.141,-0.05,1.1194,4.43,6.96,0.1,6.506,0.02371,0.04402,-10.19,-10.19,-0.46673,0.49671,6.43,6.49,6.5,6.6
2914,48.5667,7.0,56.158,-0.051,1.1174,4.68,6.94,0.09,6.357,0.02466,0.04064,-10.24,-10.24,-0.46607,0.49701,6.52,6.23,6.01,6.66
2915,48.5833,7.0,56.174,-0.054,1.1171,4.63,6.83,0.07,6.415,0.03375,0.0466,-13.39,-13.24,-0.46012,0.50014,5.57,6.88,6.97,6.24
2916,48.6,7.0,56.19,-0.055,1.1159,4.75,6.67,-0.02,6.869,0.03801,0.06097,-15.67,-15.67,-0.45694,0.50122,10.46,3.41,6.36,7.25
2917,48.6167,7.0,56.206,-0.057,1.1139,4.97,6.46,-0.04,6.544,0.03621,0.07182,-15.89,-15.89,-0.45772,0.5002,6.22,6.22,7.39,6.36
2918,48.6333,7.0,56.221,-0.058,1.1102,5.07,6.0,-0.09,6.876,0.03603,0.0782,-16.28,-16.28,-0.45803,0.50034,6.2,6.19,8.67,6.44
2919,48.65,7.0,56.236,-0.059,1.1055,5.07,5.32,-0.13,9.15,0.03483,0.07617,-15.78,-15.78,-0.45947,0.50058,5.94,16.31,8.0,6.34
2920,48.6667,7.0,56.25,-0.061,1.1002,5.05,4.73,-0.13,6.325,0.03252,0.0761,-15.08,-15.08,-0.46112,0.49991,6.43,6.14,6.24,6.49
2921,48.6833,7.0,56.264,-0.062,1.0926,5.19,4.08,-0.06,7.536,0.03253,0.07506,-15.01,-15.01,-0.46058,0.49938,7.52,5.97,9.95,6.71
2922,48.7,7.0,56.277,-0.063,1.085,5.15,3.02,-0.01,6.982,0.03248,0.06475,-14.28,-14.28,-0.46079,0.49954,6.33,5.98,8.84,6.77
2923,48.7167,7.0,56.291,-0.063,1.0834,5.12,3.1,-0.06,5.048,0.0329,0.05173,-13.49,-13.49,-0.4612,0.50037,4.45,5.34,5.06,5.34
2924,48.7333,7.0,56.305,-0.063,1.0825,5.19,3.25,0.0,6.555,0.02947,0.03858,-11.54,-11.54,-0.46319,0.49893,6.34,6.42,7.55,5.91
2925,48.75,7.0,56.321,-0.063,1.0801,5.3,3.37,0.11,6.608,0.0311,0.02888,-11.35,-11.35,-0.46306,0.50043,6.42,6.79,6.55,6.66
2926,48.7667,7.0,56.338,-0.063,1.0774,5.23,3.71,0.1,8.607,0.028,0.01839,-9.69,-9.69,-0.46158,0.49585,6.42,4.81,7.43,15.77
2927,48.7833,7.0,56.353,-0.065,1.0793,5.16,3.69,-0.23,6.789,0.02855,0.0121,-9.41,-9.41,-0.46559,0.50042,6.48,7.35,6.56,6.76
2928,48.8,7.0,56.368,-0.066,1.0796,5.25,3.5,-0.38,6.618,0.02649,0.00443,-8.26,-8.26,-0.4672,0.49996,6.57,6.75,6.5,6.66
2929,48.8167,7.0,56.383,-0.068,1.0797,5.27,3.2,-0.54,6.287,0.02725,-0.00149,-8.07,-8.07,-0.46705,0.50057,6.54,5.54,6.73,6.34
2930,48.8333,7.0,56.399,-0.068,1.0808,5.2,3.39,-0.38,6.244,0.02917,-0.00514,-8.39,-8.39,-0.46412,0.49956,6.4,5.94,5.95,6.68
2931,48.85,7.0,56.416,-0.069,1.0804,5.35,3.44,-0.35,5.651,0.02603,-0.00806,-7.25,-7.25,-0.4653,0.4976,6.55,6.11,3.26,6.68
2932,48.8667,7.0,56.432,-0.07,1.0804,5.41,3.31,-0.5,6.936,0.02846,-0.00981,-7.85,-7.85,-0.46536,0.50009,6.56,7.04,7.38,6.76
2933,48.8833,7.0,56.448,-0.071,1.0804,5.21,3.35,-0.61,6.645,0.03012,-0.00645,-8.59,-8.59,-0.46403,0.50042,6.65,6.48,6.71,6.74
2934,48.9,7.0,56.464,-0.071,1.0811,5.37,3.36,-0.45,8.689,0.02522,-0.00911,-6.93,-6.93,-0.46547,0.49696,7.08,9.74,11.04,6.9
2935,48.9167,7.0,56.479,-0.072,1.0803,5.48,3.32,-0.39,8.768,0.02686,-0.00763,-7.52,-7.52,-0.46603,0.49916,6.86,12.94,9.16,6.11
2936,48.9333,7.0,56.494,-0.073,1.0798,5.64,3.04,-0.3,6.644,0.0271,-0.00687,-7.65,-7.65,-0.46613,0.4995,6.51,6.3,7.16,6.6
2937,48.95,7.0,56.509,-0.074,1.0802,5.6,3.14,-0.21,6.901,0.03026,-0.00493,-8.73,-8.73,-0.46314,0.49967,6.52,6.2,8.42,6.46
2938,48.9667,7.0,56.525,-0.075,1.08,5.77,3.18,-0.19,7.249,0.02591,-0.00446,-7.46,-7.46,-0.46593,0.49811,6.55,7.26,8.31,6.87
2939,48.9833,7.0,56.541,-0.076,1.0799,5.91,3.04,-0.28,6.914,0.02681,-0.00561,-7.65,-7.65,-0.46683,0.49992,6.49,7.24,7.28,6.65
2940,49.0,7.0,56.557,-0.077,1.0802,5.76,3.06,-0.3,6.699,0.02768,-0.00745,-7.78,-7.78,-0.4667,0.50065,6.57,6.54,7.27,6.41
2941,49.0167,7.0,56.573,-0.077,1.0802,5.83,3.12,-0.29,8.91,0.02496,-0.00682,-7.01,-7.01,-0.46896,0.50019,6.5,6.8,10.27,12.06
2942,49.0333,7.0,56.589,-0.078,1.0789,6.0,3.12,-0.3,6.602,0.02395,-0.009,-6.55,-6.55,-0.47125,0.50146,6.73,6.21,6.58,6.89
2943,49.05,7.0,56.604,-0.079,1.0795,5.9,2.96,-0.41,6.567,0.02299,-0.01214,-6.05,-6.05,-0.47075,0.50002,6.65,6.66,6.61,6.35
2944,49.0667,7.0,56.62,-0.079,1.0801,5.83,2.98,-0.32,6.429,0.0238,-0.01733,-5.93,-5.93,-0.46918,0.49925,6.53,6.27,6.52,6.4
2945,49.0833,7.0,56.635,-0.08,1.0802,6.01,3.0,-0.32,6.689,0.02083,-0.02048,-4.81,-4.81,-0.47095,0.49805,6.71,6.46,6.79,6.79
2946,49.1,7.0,56.651,-0.081,1.0795,6.14,2.93,-0.39,7.179,0.02145,-0.02354,-4.79,-4.79,-0.47326,0.50098,6.78,7.49,7.59,6.85
2947,49.1167,7.0,56.667,-0.081,1.0792,6.06,2.79,-0.42,6.712,0.02116,-0.02742,-4.43,-4.43,-0.4729,0.50033,6.69,6.63,6.82,6.7
2948,49.1333,7.0,56.682,-0.081,1.0777,6.01,2.69,-0.43,6.576,0.02099,-0.02822,-4.32,-4.32,-0.47356,0.50083,6.73,6.71,6.41,6.45
2949,49.15,7.0,56.698,-0.081,1.0746,5.94,2.57,-0.53,6.153,0.02066,-0.02821,-4.22,-4.22,-0.47403,0.50096,6.89,6.88,3.88,6.96
2950,49.1667,7.0,56.714,-0.079,1.0724,5.71,2.08,-0.79,7.116,0.0195,-0.02842,-3.86,-3.86,-0.47468,0.50045,6.8,6.74,7.61,7.31
2951,49.1833,7.0,56.728,-0.077,1.0689,5.52,1.65,-1.08,6.788,0.01853,-0.03043,-3.43,-3.43,-0.47528,0.50008,6.84,6.59,6.88,6.84
2952,49.2,7.0,56.743,-0.075,1.063,5.28,1.1,-1.35,6.825,0.01816,-0.02952,-3.38,-3.38,-0.4755,0.49993,6.84,6.62,7.01,6.84
2953,49.2167,7.0,56.757,-0.073,1.0575,4.86,0.66,-1.74,3.014,0.01069,-0.03705,-0.61,-0.61,-0.48344,0.5004,6.41,6.84,-5.16,3.97
2954,49.2333,7.0,56.766,-0.071,1.0604,4.2,0.34,-2.34,7.335,0.00102,-0.05332,3.43,2.39,-0.49251,0.4998,8.62,4.7,5.28,10.75
2955,49.25,7.0,56.776,-0.07,1.0641,3.74,-0.19,-2.46,10.977,-0.00591,-0.07459,7.0,5.39,-0.49397,0.49432,7.24,13.5,17.39,5.78
2956,49.2667,7.0,56.786,-0.07,1.0686,3.74,-0.37,-2.77,6.368,-0.01325,-0.10052,11.01,8.39,-0.49933,0.49235,5.57,5.53,7.68,6.69
2957,49.2833,7.0,56.796,-0.071,1.0718,3.53,-0.65,-2.96,6.191,-0.01423,-0.12315,12.89,11.39,-0.49965,0.49169,6.46,4.98,6.65,6.68
2958,49.3,7.0,56.807,-0.072,1.0739,3.41,-1.0,-3.21,6.516,-0.01422,-0.14206,14.21,14.21,-0.49995,0.492,6.36,6.86,6.32,6.52
2959,49.3167,7.0,56.819,-0.074,1.0753,3.41,-1.31,-3.43,5.997,-0.01413,-0.15823,15.32,15.32,-0.50079,0.49293,6.22,6.47,4.86,6.45
2960,49.3333,7.0,56.83,-0.076,1.0779,3.5,-1.49,-3.58,7.058,-0.01137,-0.16193,14.75,14.75,-0.4993,0.4942,6.3,5.81,9.87,6.25
2961,49.35,7.0,56.843,-0.079,1.079,3.64,-1.64,-3.68,6.564,-0.01095,-0.15481,14.12,14.12,-0.49964,0.49496,6.36,5.83,7.66,6.41
2962,49.3667,7.0,56.855,-0.082,1.0793,3.93,-1.92,-3.77,6.66,-0.00808,-0.13846,12.12,12.12,-0.49994,0.49813,6.3,6.68,7.19,6.48
2963,49.3833,7.0,56.869,-0.085,1.0786,4.3,-2.24,-3.83,6.213,-0.00824,-0.11668,10.64,10.64,-0.50139,0.49942,6.24,6.49,4.99,7.12
2964,49.4,7.0,56.882,-0.089,1.0792,4.78,-2.36,-3.78,6.502,-0.00586,-0.09407,8.34,8.34,-0.49961,0.50003,6.35,5.6,7.47,6.58
2965,49.4167,7.0,56.896,-0.092,1.0794,5.05,-2.22,-3.78,7.371,-0.00473,-0.07301,6.53,6.53,-0.49864,0.50018,6.36,6.49,11.43,5.21
